Timestamp,What's YOUR slack user ID?,What team are you ordering for?,What 'project' is this for? Be consistent and capitalize every word!,Part Name?,Link?,Supplier?,Qty?,What does the item do? [Business Purpose],Any extra notes?,Purchased?,Price,Receipt Link,Bought with?,Orderer Notes,Arrived?,Audit Link,WebFin2 Final Check
11/12/2022 16:14:06,U01QZ4B3VSB,Full Team,Tools,"Amazon Basics 3-Button Wired USB Computer Mouse, Black",https://www.amazon.com/AmazonBasics-3-Button-Wired-Computer-1-Pack/dp/B005EJH6RW/ref=sr_1_4?crid=1SO2V85WFF429&keywords=mouse+wired&qid=1666904952&qu=eyJxc2MiOiI1LjYzIiwicXNhIjoiNC43OCIsInFzcCI6IjQuNTIifQ%3D%3D&s=electronics&sprefix=mouse+wired%2Celectronics%2C92&sr=1-4,Amazon,1,Allows us to us a mouse to do mouse things when using the raspberry pi,-,TRUE,$6.38,2022-11-12-Amazon,GIFT - ESHOP,-,TRUE,2022-11-16-Amazon-(WebFin2),TRUE
11/27/2022 16:14:00,U01QZ4B3VSB,Full Team,Tools,"uxcell M4 x 0.7 Spiral Point Threading Tap, H2 Tolerance High Speed Steel TICN Coated, Round Shank w",https://www.amazon.com/uxcell-Spiral-Threading-Tolerance-Coated/dp/B08J714HRY?th=1,Amazon,1,New tap to replace broken M4 x 0.7,-,TRUE,$12.49,2022-11-27-Amazon,GIFT - ESHOP,-,TRUE,2022-12-02-Amazon-(WebFin2),TRUE
11/28/2022 16:14:01,U01QZ4B3VSB,Full Team,Tools,2 x Solder Wire with Flux Paste Lead Free Welding Tin Wire Roll Sn99.3 Cu0.7 with Rosin Core for Ele,https://www.amazon.com/Solder-Welding-Sn99-3-Electrical-Soldering/dp/B08K4DBJR6/ref=sr_1_7?keywords=lead+free+solder&qid=1666728316&qu=eyJxc2MiOiI0Ljg3IiwicXNhIjoiNC43MyIsInFzcCI6IjQuNjEifQ%3D%3D&sr=8-7,Amazon,1,Solder materials with no lead,-,TRUE,$36.42,2022-11-28-Amazon-(1),GIFT - ESHOP,-,TRUE,2022-12-05-Amazon-(WebFin2)-(1),TRUE
12/8/2022 16:14:00,U01QZ4B3VSB,Full Team,Tools,"3/32"" Hex T-Handle - 4.2""",https://www.amazon.com/Bondhus-13305-Graduated-T-Handle-ProGuard/dp/B00206VFBA,Amazon,3,Helps with assembly and unscrewing,-,TRUE,$36.60,2022-12-08-Amazon,GIFT - ESHOP,-,TRUE,2022-12-09-Amazon-(WebFin2),TRUE
12/8/2022 16:14:01,U01QZ4B3VSB,Full Team,Tools,EKLIND 64825 2.5 MM Power-T T-Handle Ball-Hex T-Key allen wrench,https://www.amazon.com/Eklind-Power-T-T-Handle-Ball-Hex-Key/dp/B007I9QQAE,Amazon,1,Helps with assembly and unscrewing,-,TRUE,$9.56,2022-12-08-Amazon,GIFT - ESHOP,-,TRUE,2022-12-12-Amazon-(WebFin2)-(1),TRUE
12/8/2022 16:14:02,U01QZ4B3VSB,Full Team,Tools,uxcell 3/4 Inch Flex-Head Ratcheting Combination Wrench SAE 72 Teeth 12 Point Ratchet Box Ended Span,https://www.amazon.com/uxcell-Flex-Head-Ratcheting-Combination-Ratchet/dp/B091KV7JVY,Amazon,3,Helps with assembly and unscrewing,-,TRUE,$29.98,2022-12-08-Amazon,GIFT - ESHOP,-,TRUE,2022-12-12-Amazon-(WebFin2)-(1),TRUE
12/8/2022 16:14:03,U01QZ4B3VSB,Full Team,Tools,"uxcell 3/32"" Ball End Hex Key Wrench, L Shaped Long Arm CR-V Repairing Tool",https://www.amazon.com/uxcell-Ball-Wrench-Shaped-Repairing/dp/B09JFQW9VQ,Amazon,3,Helps with assembly and unscrewing,-,TRUE,$13.98,2022-12-08-Amazon,GIFT - ESHOP,-,TRUE,2022-12-12-Amazon-(WebFin2)-(2),TRUE
12/8/2022 16:14:04,U01QZ4B3VSB,Full Team,Tools,"2.5mm Ball End Screwdriver Long - 4.3""",https://www.amazon.com/Bondhus-10754-Screwdriver-ProGuard-2-Piece/dp/B004GZBRWK,Amazon,3,Helps with assembly and unscrewing,-,TRUE,$38.97,2022-12-08-Amazon,GIFT - ESHOP,-,TRUE,2022-12-12-Amazon-(WebFin2)-(3),TRUE
12/8/2022 16:14:05,U01QZ4B3VSB,Full Team,Tools,"Bondhus 74605 3/32"" ProHold Ball End Tip Screwdriver w/ProGuard Finish,3.7"",2PC",https://www.amazon.com/Bondhus-74605-ProHold-Screwdriver-ProGuard/dp/B000MBHWLM,Amazon,3,Helps with assembly and unscrewing,-,TRUE,$29.97,2022-12-08-Amazon,GIFT - ESHOP,-,TRUE,2022-12-12-Amazon-(WebFin2)-(3),TRUE
12/8/2022 16:14:07,U01QZ4B3VSB,Full Team,Tools,"uxcell 2.5mm Ball End Hex Key Wrench, L Shaped Long Arm S2 Steel Repairing Tool 4 Pcs",https://www.amazon.com/uxcell-2-5mm-Wrench-Shaped-Repairing/dp/B0B1VMH3BT,Amazon,1,Helps with assembly and unscrewing,-,TRUE,$9.49,2022-12-08-Amazon,GIFT - ESHOP,-,TRUE,2022-12-13-Amazon-(WebFin2),TRUE
12/23/2022 16:14:32,U01QZ4B3VSB,Full Team,Office Supplies,"Zip Ties 8 inch Black Zip Tieswith 50Pounds Tensile Strength,Cable Ties,100 Pack, by Tantti Supply",https://www.amazon.com/inch-Tensile-Strength-Resistant-Self-locking/dp/B08BKSHJ93/ref=sr_1_1_sspa?crid=2I8I2NY8IEB9J&keywords=zip%2Bties&qid=1670795803&sprefix=zip%2Btie%2Caps%2C119&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUExM1pUUzNLSFpZMVpRJmVuY3J5cHRlZElkPUEwMjU0MTk3MzczT08zTUxZNEFDRyZlbmNyeXB0ZWRBZElkPUEwMDIxNDY2MTZMVUpWSEtPNFNHMSZ3aWRnZXROYW1lPXNwX2F0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU&th=1,Amazon,1,Holds down parts,-,TRUE,$3.69,2022-12-23-Amazon,GIFT - ESHOP,-,TRUE,2022-12-29-Amazon-(WebFin2)-(2),TRUE
2/3/2023 16:13:59,U01QZ4B3VSB,Full Team,Tools,Zeee Lipo Safe Bag Fireproof Explosionproof Bag Large Capacity Lipo Battery Storage Guard Safe Pouch,https://www.amazon.com/Zeee-Battery-Fireproof-Explosionproof-Capacity/dp/B07KZQZBN2/ref=sr_1_5?keywords=lipo+bag&qid=1675377956&sr=8-5,Amazon,1,Protects the general well-being of the world by containing LiPo explosions (protection from fire damage due to LiPo explosions).,-,TRUE,$13.49,2023-02-03-Amazon,GIFT - ESHOP,-,TRUE,2023-02-07-Amazon-(WebFin2)-(2),TRUE
2/4/2023 14:48:01,U02LD2XVBLG,Full Team,Tools,GEARWRENCH 12mm 12 Point Ratcheting Combination Wrench - 9112,https://www.amazon.com/GEARWRENCH-9112-Combination-Ratcheting-Wrench/dp/B0002NYD7G,Amazon,2,Tightens and loosens Rosie's weapon axle (M12),-,TRUE,$23.70,2023-02-09-Amazon,GIFT - ESHOP,-,TRUE,2023-02-13-Amazon-(WebFin2),TRUE
2/4/2023 14:18:02,U047MGYRZ61,Full Team,Tools,"Fishing Tackle Boxes, Transparent Fish Tackle Storage with Adjustable Dividers, Plastic Box Organizer 3600/3700 Tackle Trays, 3 Packs",https://www.amazon.com/Magreel-Transparent-Adjustable-Waterproof-Organizer/dp/B07QZC8MM5/ref=sxin_15_pa_sp_search_thematic_sspa?content-id=amzn1.sym.f0c5ad8f-c1b9-48f0-8868-482b84b2d5eb%3Aamzn1.sym.f0c5ad8f-c1b9-48f0-8868-482b84b2d5eb&crid=OFNLC0IR49EK&cv_ct_cx=tackle%2Bbox&keywords=tackle%2Bbox&pd_rd_i=B07QZC8MM5&pd_rd_r=b8a3c2a1-10d7-4e72-b89c-2dcf33297738&pd_rd_w=Tlr9t&pd_rd_wg=HypCV&pf_rd_p=f0c5ad8f-c1b9-48f0-8868-482b84b2d5eb&pf_rd_r=F2071SP5Z7XPEQVWQ3V8&qid=1675538008&sprefix=take%2Bbox%2Caps%2C96&sr=1-5-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzNUNWMkRKNDdRSUQyJmVuY3J5cHRlZElkPUEwNjA3NDU4Wk1WVURSQUlBVzkyJmVuY3J5cHRlZEFkSWQ9QTA5MDU3ODgzQ0lIRDlKWjVKUjZLJndpZGdldE5hbWU9c3Bfc2VhcmNoX3RoZW1hdGljJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ&th=1,Amazon,1,It stores screws instead of flimsy cardboard boxes,"Quantity is in pack of 3, the 3pc 3700 item.",TRUE,$29.99,2023-02-09-Amazon,GIFT - ESHOP,-,TRUE,2023-02-14-Amazon-(WebFin2)-(2),TRUE
2/9/2023 12:36:08,U02LD2XVBLG,Full Team,Tools,"60-Pc Master Tap and Die Set - Include SAE Inch Size #4 to 1/2” and Metric Size M3 to M12, Coarse and Fine Threads | Essential Threading Rethreading Tool Kit with Complete Accessories and Storage Case",https://www.amazon.com/60-Piece-Master-Tap-Die-Set/dp/B07TYXR42R/ref=sr_1_6?crid=Y6CQR23L6CVT&keywords=imperial+tap+set&qid=1675963940&s=industrial&sprefix=imperial+tap+se%2Cindustrial%2C77&sr=1-6,Amazon,1,The item creates threads (to tap and die),-,TRUE,$39.99,2023-02-12-Amazon,GIFT - ESHOP,-,TRUE,2023-02-15-Amazon-(WebFin2),TRUE
2/11/2023 10:23:17,U02K8N0P363,Full Team,Tools,"Qfun Digital Caliper, 0-6inch Caliper Measuring Tool Extreme Accuracy IP54 Waterproof Electronic Vernier Caliper Stainless Steel Digital Micrometer with Extra Large LCD Screen",https://www.amazon.com/gp/product/B08DLSW5FX/ref=ox_sc_act_title_1?smid=A1WLYEY5NQZCJD&psc=1,Amazon,1,Measures,I think we need 2 calipers bc when sportsman and kinetic have meetings at the same time we fight over them and it is a recurring issue,TRUE,$29.69,2023-02-12-Amazon,GIFT - ESHOP,-,TRUE,2023-02-15-Amazon-(WebFin2),TRUE
2/11/2023 13:53:39,U047MGYRZ61,Full Team,Tools,"Tonsiki 7PCS Ball End Hex Head Allen Wrench Drill Bit Set, SAE 1/4"" Hex Shank S2 Steel Hex Screwdriver Bits Set with Magnetic for Furniture Assembly, 4'' Long, 5/16, 7/32, 3/16, 5/32, 1/8, 3/32, 5/64",https://www.amazon.com/Tonsiki-Wrench-Screwdriver-Suitable-Electric/dp/B09DRXC72R/ref=sr_1_1?crid=YZ127FORP4XP&keywords=7pcs%2BSAE%2BBall%2BEnd%2BHex%2BScrewdriver%2BBit%2BSet%2BMagnetic%2BBall%2BHead%2BAllen%2Bbits%2B5%2F64-5%2F16%2BInch%2B1%2F4%2BInch%2BHex%2BShank%2B65mm%2BLength&qid=1676261289&s=hi&sprefix=7pcs%2Bsae%2Bball%2Bend%2Bhex%2Bscrewdriver%2Bbit%2Bset%2Bmagnetic%2Bball%2Bhead%2Ballen%2Bbits%2B5%2F64-5%2F16%2Binch%2B1%2F4%2Binch%2Bhex%2Bshank%2B65mm%2Blength%2Ctools%2C104&sr=1-1&th=1,Amazon,1,It helps screw in chassis and weapon screws with the power drill.,-,TRUE,$12.99,2023-02-12-Amazon,GIFT - ESHOP,-,TRUE,2023-02-15-Amazon-(WebFin2),TRUE
2/18/2023 13:38:21,U047MGYRZ61,Full Team,Office Supplies,"Labelife 6-Pack Label Maker Tape Replacement for Brother TZe231 Ptouch Tape TZe Label Tape 12mm 0.47 Inch Laminated White Label Maker Tape TZe-231 for P Touch PT-D210 PTH110 PT-D220 PTD600, 26.2 Feet",https://www.amazon.com/Laminated-TZe-231-Compatible-Brother-P-Touch/dp/B07R3ZFC9R/ref=sr_1_2_sspa?crid=2PIQK31MX5BLQ&keywords=label%2Bmaker%2Btape&qid=1676745378&sprefix=label%2Bmaker%2Btape%2Caps%2C98&sr=8-2-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEyVTlKUlpRRlQ1Tk9YJmVuY3J5cHRlZElkPUEwNzgwMzI4MTRMUVFTMzBCTlhIUCZlbmNyeXB0ZWRBZElkPUEwMjEyNzk0MUJMQzI0SDYzMTlaSCZ3aWRnZXROYW1lPXNwX2F0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU&th=1,Amazon,1,Tape for label maker,Quantity of 6,TRUE,$15.59,2023-02-19-Amazon,GIFT - ESHOP,-,TRUE,2023-02-21-Amazon-(WebFin2),TRUE
2/18/2023 13:36:04,U047MGYRZ61,Full Team,Tools,"Energizer AAA Batteries, Triple A Long-Lasting Alkaline Power Batteries, 32 Count (Pack of 1)",https://www.amazon.com/Energizer-Batteries-Triple-Long-Lasting-Alkaline/dp/B09RTVN5GN/ref=sr_1_3_sspa?crid=C1O2Y9UPHE82&keywords=triple+a+batteries&qid=1676745269&rdc=1&sprefix=triple+a+batteries%2Caps%2C139&sr=8-3-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUE0VDFOTkpDSkZOTE0mZW5jcnlwdGVkSWQ9QTA4NDM3ODJLSlpXOVJMTDNWWSZlbmNyeXB0ZWRBZElkPUEwMzExNzY2MUlNN1NRT1pINENVMCZ3aWRnZXROYW1lPXNwX2F0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,Amazon,1,Powers various tools and necessary appliances for the team.,"The ""New Version"", which only includes 1 32-pack",TRUE,$22.98,2023-02-19-Amazon,GIFT - ESHOP,-,TRUE,2023-02-21-Amazon-(WebFin2),TRUE
2/22/2023 18:02:06,UQ2AT2WAV,Full Team,Tools,"Drill America - KFD29P12 #29 High Speed Steel Black & Gold KFD Split Point Drill Bit (Pack of 12), KFD Series",https://www.amazon.com/Drill-America-Killer-High-Speed-Degrees/dp/B00FXN4MJ4,Amazon,1,Drills holes to be tapped for #8-32 screws (which hold Rosie's chassis together),Quantity is in packs of 12. Make sure #29 is selected as the size.,TRUE,$7.63,2023-02-22-Amazon,GIFT - ESHOP,-,TRUE,2023-02-27-Amazon-(WebFin2)-(2),TRUE
3/2/2023 18:01:31,U02K8N0P363,Full Team,Tools,"WD-40 Specialist Penetrant with SMART STRAW SPRAYS 2 WAYS, 11 OZ",https://www.amazon.com/WD-40-Specialist-Release-Penetrant-SPRAYS/dp/B00631GQGW/ref=sr_1_3?crid=2G7PVJ2P54FYD&keywords=wd+40+spray&qid=1677798049&sprefix=wd+40%2Caps%2C129&sr=8-3,Amazon,1,Lubricates metal for sliding parts,-,TRUE,$5.97,2023-03-02-Amazon,GIFT - ESHOP,-,TRUE,2023-03-06-Amazon-(WebFin2),TRUE
3/9/2023 11:49:29,U01QZ4B3VSB,Full Team,3D Printer,"Prusament Lipstick Red, PLA Filament 1.75mm 1kg Spool (2.2 lbs), Diameter Tolerance +/- 0.02mm",https://www.amazon.com/Prusament-Lipstick-Filament-Diameter-Tolerance/dp/B07M8RNM63/ref=sr_1_3?crid=2IHMKG4TYSWSU&keywords=prusament+pla+lipstick+red&qid=1678380176&sprefix=prusament+pla+lipstick+re%2Caps%2C119&sr=8-3,Amazon,1,Stock plastic material in order to use our 3D printer to prototype parts for our robots,-,TRUE,$39.99,2023-03-09-Amazon,GIFT - ESHOP,-,TRUE,2023-03-10-Amazon-(WebFin2),TRUE
3/4/2023 15:31:54,U01QZ4B3VSB,Full Team,3D Printer,"Prusament PLA Jet Black 1kg Spool (2.2 lbs), Filament 1.75mm, Diameter Tolerance +/- 0.02mm",https://www.amazon.com/Prusament-Filament-1-75mm-Diameter-Tolerance/dp/B08FMC8GXY/ref=sr_1_3?crid=36ZVAJ9LJLD5Z&keywords=prusament+pla+jet+black&qid=1678380216&sprefix=prusament+pla+black%2Caps%2C126&sr=8-3,Amazon,2,Stock plastic material in order to use our 3D printer to prototype parts for our robots,-,TRUE,$78.98,2023-03-09-Amazon,GIFT - ESHOP,-,TRUE,2023-03-10-Amazon-(WebFin2),TRUE
3/11/2023 16:26:59,UPRUHLE5P,Full Team,Office Supplies,4Ft 3 Prong AC Power Cord Cable for Dell OptiPlex 780 790 960 980 990 5270 7470 7770 All-in-One Desktop NEMA 5-15P to IEC320C13,https://www.amazon.com/Listed-Prong-OptiPlex-Desktop-IEC320C13/dp/B07Y6126ND/ref=sr_1_8?crid=3OVFEMP5A6G9A&keywords=dell+all+in+one+power+cord&qid=1678569791&sprefix=dell+all+in+one+power+cord%2Caps%2C194&sr=8-8,Amazon,1,makes our team computer turn on,-,TRUE,$7.99,2023-03-12-Amazon,GIFT - ESHOP,-,TRUE,2023-03-15-Amazon-(WebFin2),TRUE
3/11/2023 11:17:53,U02K8N0P363,Full Team,Tools,"6 PCS C-Clamps 4 Inch Heavy Duty Steel C Clamp - Industrial Strength C Clamp Set for Woodworking, Welding, Building",https://www.amazon.com/C-Clamps-Inch-Heavy-Steel-Clamp/dp/B08LZGQD8R/ref=mp_s_a_1_1_sspa?crid=2P8EXAISI9K4V&keywords=c+clamps&qid=1678551201&sprefix=c+clamps%2Caps%2C93&sr=8-1-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEyVElBTVVSU1A1R0Y3JmVuY3J5cHRlZElkPUEwNDU3ODEzMlAyNDNPVTVGWlFTViZlbmNyeXB0ZWRBZElkPUEwMDA1MzgyNjA4QVIySTZQNE40JndpZGdldE5hbWU9c3BfcGhvbmVfc2VhcmNoX2F0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,Amazon,1,Secured workpiece in place for drilling and such,-,TRUE,$32.99,2023-03-12-Amazon,GIFT - ESHOP,-,TRUE,2023-03-15-Amazon-(WebFin2),TRUE
3/12/2023 18:58:56,U02K8N0P363,Full Team,Tools,"Wirefy 1/4"" Heat Shrink Tubing - 3:1 Ratio - Adhesive Lined - Industrial Marine Heat Shrink Tubing Roll - Black - 50 Feet Roll",https://www.amazon.com/Wirefy-Heat-Shrink-Tubing-Adhesive/dp/B08W7RB32Z/ref=sr_1_1?crid=3O80I79W0EK0T&keywords=heat%2Bshrink%2B1%2F4%22&qid=1678661706&sprefix=heat%2Bshrink%2B1%2F4%2B%2Caps%2C89&sr=8-1&th=1,Amazon,1,"After soldering electronic components together, heat shrink is put over them and shrunk on to cover them and protect from other components",We already have heat shrink but we're out of the actually useful sizes so i wanted to get us just a big thing of the best size to use for us,TRUE,$23.51,2023-03-26-Amazon,GIFT - ESHOP,-,TRUE,2023-03-28-Amazon-(WebFin2),TRUE
4/27/2023 19:12:49,U02K8N0P363,Full Team,3D Printer,"Lexar 64GB Micro SD Card 2 Pack, microSDXC UHS-I Flash Memory Card with Adapter - Up to 100MB/s, U3, Class10, V30, A1, High Speed TF Card (2 microSD Cards + 1 Adapter)",https://www.amazon.com/dp/B09JNKHJ2Q?ref_=cm_sw_r_apin_dp_PJE1NBD86JP621R1356X&th=1,Amazon,1,Used to store stl files for 3D printer,-,TRUE,$11.19,2023-05-08-Amazon,GIFT - ESHOP,-,TRUE,2023-05-09-Amazon-(WebFin2),TRUE
4/25/2023 16:56:57,U01QZ4B3VSB,Full Team,3D Printer,Bambu Lab X1 Carbon 3D Printer,https://us.store.bambulab.com/products/x1-carbon-3d-printer,Bambu Labs,1,Prints parts out of plastic for prototyping,-,TRUE,$625.23,,GIFT - WEBFIN2,Split cost with Autoboat,TRUE,2023-04-20-Bambu-Lab-(WebFin2),FALSE
4/27/2023 12:13:51,U01QZ4B3VSB,Full Team,3D Printer,PLA Tough,https://us.store.bambulab.com/products/pla-tough?variant=41002820894856,Bambu Labs,1,Filament for 3D Printer,Color: Vermillion Red,TRUE,$28.99,,GIFT - WEBFIN2,Split cost with Autoboat,TRUE,2023-04-20-Bambu-Lab-(WebFin2),FALSE
4/27/2023 12:14:30,U01QZ4B3VSB,Full Team,3D Printer,PLA-CF Carbon Fiber Reinforced PLA,https://us.store.bambulab.com/products/pla-cf,Bambu Labs,1,Filament for 3D Printer,Color: Black,TRUE,$34.99,,GIFT - WEBFIN2,Split cost with Autoboat,TRUE,2023-04-20-Bambu-Lab-(WebFin2),FALSE
2/16/2023 13:37:17,U02KRJULH9A,Full Team,Tools,HDX N95 MASKS,https://www.homedepot.com/p/HDX-N95-Respirator-Non-Valved-3-Pack-H950/315879868,Home Depot,2,Masks for use while cutting and sanding wood to protect members from inhaling saw dust.,Packs of 3,TRUE,$3.96,2023-02-12-Home-Depot,GIFT - PCARD,-,TRUE,2023-02-27-Home-Depot-(WebFin2),TRUE
2/2/2023 18:54:44,U0479UV8J3H,Kinetic,Rosie Electronics,FrSky 2.4GHz Taranis X-Lite S Transmitter (Red),https://www.amainhobbies.com/frsky-2.4ghz-taranis-xlite-s-transmitter-red-frk-03013011/p973010,AMain Hobbies,1,Controls the robot,-,TRUE,$178.19,2023-02-03-AMain-Hobbies,GIFT - PCARD,-,TRUE,2023-02-15-AMain-Hobbies-(WebFin2),TRUE
9/25/2022 16:13:56,U01QZ4B3VSB,Kinetic,Richard Electronics,50 Pairs ShareGoo 3.5mm Male Female Gold Banana Plug Bullet Connector Plug for RC Car Boat Drone Bat,https://www.amazon.com/ShareGoo-Female-Banana-Connector-Battery/dp/B00EZLNZV6/ref=sr_1_1?crid=MT32U334BBNW&keywords=50+Pairs+ShareGoo+3.5mm+Male+Female+Gold+Banana+Plug+Bullet+Connector+Plug+for+RC+Car+Boat+Drone+Bat&qid=1674158716&sprefix=50+pairs+sharegoo+3.5mm+male+female+gold+banana+plug+bullet+connector+plug+for+rc+car+boat+drone+bat%2Caps%2C155&sr=8-1,Amazon,1,Provides solid and quick electrical connections,-,TRUE,$13.59,2022-09-25-Amazon,GIFT - ESHOP,-,TRUE,2022-09-28-Amazon-(WebFin2),TRUE
9/25/2022 16:13:57,U01QZ4B3VSB,Kinetic,Richard Electronics,BNTECHGO 16 Gauge Silicone Wire red and Black Each 5ft Flexible 16 AWG Stranded Copper Wire,https://www.amazon.com/BNTECHGO-Silicone-Flexible-Strands-Stranded/dp/B00TG1TRL2?th=1,Amazon,1,Transports electricity/power,-,TRUE,$7.98,2022-09-25-Amazon,GIFT - ESHOP,-,TRUE,2022-09-28-Amazon-(WebFin2),TRUE
9/25/2022 16:13:58,U01QZ4B3VSB,Kinetic,Richard Electronics,GoolRC Flysky FS-i6 AFHDS 2A 2.4GHz 6CH Radio System Transmitter for RC Helicopter Glider with FS-iA,https://www.amazon.com/GoolRC-Flysky-Transmitter-Helicopter-Receiver/dp/B00VE3PZ3Y/ref=sr_1_1?keywords=GoolRC+Flysky+FS-i6+AFHDS+2A+2.4GHz+6CH+Radio+System+Transmitter+for+RC+Helicopter+Glider+with+FS-iA&qid=1674158757&sr=8-1,Amazon,1,Controls Richard,-,TRUE,$52.99,2022-09-25-Amazon,GIFT - ESHOP,-,TRUE,2022-09-28-Amazon-(WebFin2),TRUE
12/8/2022 16:14:06,U01QZ4B3VSB,Kinetic,Richard Electronics,Amass 20 Pair XT60H Bullet Connector Plug Upgrated of XT60 Sheath Female & Male Gold Plated for RC P,https://www.amazon.com/Bullet-Connector-Upgrated-Sheath-Female/dp/B07Y37X6L7/ref=sr_1_1_sspa?keywords=xt60&qid=1670453337&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzMzM3Rk1ORTlZQVBGJmVuY3J5cHRlZElkPUEwMzQ0MTQzMTFPUVZIUE82OE5CSCZlbmNyeXB0ZWRBZElkPUEwMzQzOTE0MUxKVlNCVU9DTjRVOCZ3aWRnZXROYW1lPXNwX2F0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU&th=1,Amazon,2,Helps with electrical connections,-,TRUE,$29.98,2022-12-08-Amazon,GIFT - ESHOP,-,TRUE,2022-12-12-Amazon-(WebFin2)-(4),TRUE
12/8/2022 16:14:08,U01QZ4B3VSB,Kinetic,Richard Electronics,"Wirefy Heat Shrink Tubing Kit - 3:1 Ratio Adhesive Lined, Marine Grade Shrink Wrap - Industrial Heat",https://www.amazon.com/Wirefy-180-Heat-Shrink-Tubing/dp/B084GDLSCK/ref=sxin_15_pa_sp_search_thematic_sspa?content-id=amzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%3Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295&crid=BO2H7YFLONY2&cv_ct_cx=heat+shrink+tubing&keywords=heat+shrink+tubing&pd_rd_i=B084GDLSCK&pd_rd_r=ef75db50-14c6-4a5a-ab66-a03b2be22d34&pd_rd_w=WcOAm&pd_rd_wg=7tYsT&pf_rd_p=4e7a2229-074e-44de-95c4-9fd858f46295&pf_rd_r=0HB3K2M6AFAV5J0XHDZ9&qid=1670453420&sprefix=heat+shrink+tubi%2Caps%2C192&sr=1-1-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzMTdXRjNGM1BYUDFSJmVuY3J5cHRlZElkPUEwMjI0ODE5MjA5Mk00WTgxNk9BRCZlbmNyeXB0ZWRBZElkPUEwMjAzNTA3MkNROFBZS0hRWkhDVCZ3aWRnZXROYW1lPXNwX3NlYXJjaF90aGVtYXRpYyZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,Amazon,1,Secures solder connections,-,TRUE,$13.71,2022-12-08-Amazon,GIFT - ESHOP,-,TRUE,2022-12-13-Amazon-(WebFin2),TRUE
12/23/2022 16:14:31,U01QZ4B3VSB,Kinetic,Rosie Electronics,KingVal Replacement 3548 900KV Brushless Motor with Screw Kit Compatible with RC Fixed-Wing Airplane,https://www.amazon.com/KingVal-Replacement-Brushless-Compatible-Fixed-Wing/dp/B09VDGJCYS/ref=sr_1_5?keywords=900kv%2Bbrushless%2Bmotor&qid=1666499400&qu=eyJxc2MiOiI0LjEzIiwicXNhIjoiMy42MiIsInFzcCI6IjIuNjkifQ%3D%3D&sr=8-5&th=1,Amazon,3,Weapon motor,-,TRUE,$110.04,2022-12-23-Amazon,GIFT - ESHOP,-,TRUE,2022-12-29-Amazon-(WebFin2)-(1),TRUE
12/23/2022 16:14:35,U01QZ4B3VSB,Kinetic,Rosie Electronics,[UL Wire] Chanzon 20 pcs Pre-Wired 5mm Red Lens LED Diode Red Lights (Round Diffused Frosted Lens DC,https://www.amazon.com/Pre-Wired-Diffused-Resistor-Indicator-Emitting/dp/B08G4ZZ8BG/ref=sr_1_1_sspa?keywords=led%2Bwith%2Bresistor&qid=1638205011&sr=8-1-spons&smid=A14FP9XIRL6C1F&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEyM1Q1TDA4Qk5NMFZHJmVuY3J5cHRlZElkPUEwNTM3NzA5MTdWMjA3VjQ5VFY2UiZlbmNyeXB0ZWRBZElkPUEwMTYyMjgwSkxJOEg3T0tWRFRVJndpZGdldE5hbWU9c3BfYXRmJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ&th=1,Amazon,1,HMI (Human Machine Interface),-,TRUE,$6.99,2022-12-23-Amazon,GIFT - ESHOP,-,TRUE,2022-12-29-Amazon-(WebFin2)-(2),TRUE
